,user_name,user_location,user_description,user_verified,date,text,hashtags,source,cleaned_text
2380,Zucchini (1/4 new pages done),they/she,"a shy clown | eng/ru | 18 | you can use my drawings as pfps/repost them with credit, no commercial use:) alt @villaincucumber",False,2022-03-14 06:47:59,@linkcharacter dw dude we're chill sjhdsjdh we block men artists are really not scary at all,,Twitter for Android,linkcharacter dude chill sjhdsjdh block artist really scary
2381,چندہ 🦋♥️,La pta 🙂,یا کاشِفَ الکَرْبِ عنْ وَجهِ الْحُسَین (ع) اِکْشِفْ کَرْبی بِحَقِّ أَخیکَ الحُسَین (ع) 🌸❤️,False,2022-03-14 06:47:59,@Ally__14 @SyedaFatemahuda Ameeennnnn ♥️,,Twitter for Android,Ally__14 SyedaFatemahuda Ameeennnnn
2382,shadow,18+ she/her,"AR56 | Asia server⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀            # anemo boy ... 🌪️ Zzz | pfp cr @n0yunn",False,2022-03-14 06:47:59,@diordaisuke 19 days?!?!?,,Twitter for Android,diordaisuke day
2383,Your Fantasy Name,"Middle Earth or Nosgoth, maybe",I am a bot made by @virtualclint using http://t.co/XpDuja7Q2I. I tweet a new fantasy name once an hour!,False,2022-03-14 06:47:59,"Next time you play a JRPG, try naming your character Mycaixd.",,"Cheap Bots, Done Quick!",Next time play JRPG naming character Mycaixd
2384,Grace_,"Kota Medan, Sumatera Utara",Sai Burju Ma Ho Rasi Rasa Mate,False,2022-03-14 06:47:59,@iCiervoKing @fputinofficial Thank you 🙏🙏 https://t.co/dAvNw4R89E,,Twitter for Android,iCiervoKing fputinofficial Thank http //t.co/dAvNw4R89E
2385,Reiss Hinds| Ecom Facebook Marketer | Agency Owner,Want to work with me?,I’ve generated over £1.2M in revenue using Facebook & Google for DTC brands over the past 12 months. I’ll be sharing actionable strategies & client case studies,False,2022-03-14 06:47:59,"We’re almost there ✈️ 
Adios Londres https://t.co/jxVRqDZY8d",,Twitter for iPhone,almost Adios Londres http //t.co/jxVRqDZY8d
2386,Welcome To LocoLand🖤,"Georgia, USA",IG:@kiddlocoofficial follow me on Spotify and ITunes: Kidd Loco 🖤🖤 SoundCloud: KiddLocoOfficial,False,2022-03-14 06:47:59,I need that Demon Slayer dub to finish up 😮‍💨😮‍💨,,Twitter for iPhone,need Demon Slayer finish 😮‍💨😮‍💨
2387,a,Melbs,"decent person, decent writer",False,2022-03-14 06:47:59,@LouisStiIinski @karenxw_ okay great i’m on it,,Twitter for iPhone,LouisStiIinski karenxw_ okay great
2388,Crux Drew,Cascadia,running thee shadows since 1893,False,2022-03-14 06:47:59,fruit platter,,Twitter Web App,fruit platter
2389,born to be sauce,,,False,2022-03-14 06:47:59,"because you’re clearly never going to listen. So I’m done with this annoying argument that’s going absolutely nowhere (like all arguments on Twitter). Anyway, it was nice talking to you even if I disagreed with a lot of what you said. I’m glad you love Scream 3, that’s great!",,Twitter for iPhone,clearly never going listen done annoying argument going absolutely nowhere like argument Twitter Anyway nice talking even disagreed said glad love Scream great
2390,le 🧸,,she / her,False,2022-03-14 06:47:59,@shalattess @SUNSETFORGOTTEN LIAT,,Twitter for iPhone,shalattess SUNSETFORGOTTEN LIAT
2391,Merriott Squash Club,"Merriott, England","Private members only squash club, in the village of Merriott ,Somerset .All new members any ability welcome. email merriottsquash@btinternet.com",False,2022-03-14 06:47:59,Congratulations @nathanlake3 from all at Merriott fantastic win https://t.co/SX1KPCAKRz,,Twitter for iPhone,Congratulations nathanlake3 Merriott fantastic http //t.co/SX1KPCAKRz
2392,mau | ia.,PH 🇵🇭,#DAY6: no matter how long it takes || she/her || threads and works on moments || beware of random personal rants !!!,False,2022-03-14 06:47:59,@bobismyday @DAY6__SUNGJIN hope you're doing well there bub,,Twitter Web App,bobismyday DAY6__SUNGJIN hope well
2393,Arha_,Sarva Bramhand ,Shiva is Shakti. Shakti is Shiva. Nothing is Everything and Everything is Nothing.,False,2022-03-14 06:47:59,#Hijabi girl. https://t.co/EtKuBhproB,['Hijabi'],Twitter for iPhone,Hijabi girl http //t.co/EtKuBhproB
2394,CARE India,"New Delhi, India",CARE focuses on ending poverty and social injustice through empowerment of women and girls in poor and marginalised communities.,True,2022-03-14 06:47:59,"Children from Anganwadi Centres (AWCs) performed cultural performances at the event hosted by the Integrated Child Development Services and the District Administration, followed by the team performing a play about child marriage and its consequences. (2/3)

@Hindustan_Zinc https://t.co/UewSpIUwOc",,Twitter Web App,Children Anganwadi Centres AWCs performed cultural performance event hosted Integrated Child Development Services District Administration followed team performing play child marriage consequence Hindustan_Zinc http //t.co/UewSpIUwOc
2395,fang,,https://t.co/ZfJm0KQG51,False,2022-03-14 06:47:59,@nbyrody THATS SO CUTE,,Twitter for iPhone,nbyrody THATS CUTE
2396,valeria,NJ,,False,2022-03-14 06:47:59,damn i thought it was way later,,Twitter for iPhone,damn thought later
2397,Tim Weisselberg,citizen of the world,"Politics, art, music, environment, Amsterdam, books, cities, history, walking, Rome, buildings, Bristol, wildlife, plants, farming",False,2022-03-14 06:47:59,@rijksmuseum_art I know you’re a bot but I’m going to ask anyway: why don’t you name the artist in your tweets?,,Twitter for iPhone,rijksmuseum_art know going anyway name artist tweet
2398,SNA World News,"Tokyo, Japan","The global news arm of the progressive @ShingetsuNews
We are based in Tokyo, Japan
DM for media inquiries
#Progressive #ProgressiveNews #Journalism",False,2022-03-14 06:47:59,"South Korea President-Elect Yoon Suk-Yeol has named Ahn Cheol-Soo as Chairman of the Transition Committee. Ahn, a former candidate for the presidency, merged his campaign with Yoon’s to bolster the conservative ticket in the presidential race. (JT) #SouthKorea #ROK #YoonSukYeol",,Twitter Web App,South Korea President-Elect Yoon Suk-Yeol named Cheol-Soo Chairman Transition Committee former candidate presidency merged campaign Yoon bolster conservative ticket presidential race SouthKorea YoonSukYeol
2399,Pi One,,"We are a community NFT technology startup. Is a company with the goal of Web3.0 decentralization, the future will not let you down, welcome everyone to consult.",False,2022-03-14 06:47:59,Our target is the sea of stars. https://t.co/WQF1mefFcR,,Twitter Web App,target star http //t.co/WQF1mefFcR
2400,Suhaimimazed 25,Forever Alone, رَحِمَ اللَّهُ مُوسَى لَقَدْ أُوذِيَ بِأَكْثَرَ مِنْ هَذَا فَصَبَرَ,False,2022-03-14 06:47:59,@natmochii When tissue gets mad: https://t.co/2lDieTnwxc,,Twitter for Android,natmochii When tissue get http //t.co/2lDieTnwxc
2401,Zoran Radojković,"Melbourne, Australia",,False,2022-03-14 06:47:59,"@zoyashef As far as American junk food is concerned, they are right. McDonalds is a crime against humanity.",,Twitter for Android,zoyashef American junk food concerned right McDonalds crime humanity
2402,Random Hoodie NFT 🇵🇭,,Registered Medical Technologist🔸Biker 🔸Selling NFTs under Polygon ($MATIC) 🔸Using mobile phone as a medium for making quality digital arts.,False,2022-03-14 06:47:59,"@nft_berkay Random Hoodie - it is a collection of 1/1 hoodie that contains various looks and impressions inspired from various things. You can check my link and social media. Thank you!

Floor price: 0.002 eth (Polygon)

Opensea: https://t.co/S42IENNjQB

Twitter/Instagram: @randomhoodienft",,Twitter for Android,nft_berkay Random Hoodie collection hoodie contains various look impression inspired various thing check link social medium Thank Floor price 0.002 Polygon Opensea http //t.co/S42IENNjQB Twitter/Instagram randomhoodienft
2403,lena⁷ is a LO$ER,she/her | sixteen ,"why pass a test, when you can pass away? | ich esse lila‘s herz auf 🐳",False,2022-03-14 06:47:59,@felixsboobs thank you :‘),,Twitter for iPad,felixsboobs thank
2404,Ada Ogwashi,"Lagos,Nigeria","I am loving, a mother,Jesus baby,footballer, i support Arsenal FC and  Barcelona.",False,2022-03-14 06:47:59,@RespiratoryDafe I am about to walk into the greatest WEEK of my life! Blessings upon blessings SHALL overtake me! 🙏,,Twitter for Android,RespiratoryDafe walk greatest WEEK life Blessings upon blessing SHALL overtake
2405,"Dr Scientist, PHD","Москва, Россия",Visca el Barca,False,2022-03-14 06:47:59,@SputnikInt But it is Ukrainian territory...,,Twitter for Android,SputnikInt Ukrainian territory
2406,Daz'n,"Iowa, USA",Born with nothing. Die with everything. Michigan man living in an Iowa land.,False,2022-03-14 06:47:59,@ShowtymeZack I want some more rings tho man.,,Twitter for Android,ShowtymeZack want ring
2407,aki,enhypen | he/him,"hey ily @ksnwork ☀
'07 liner",False,2022-03-14 06:47:59,@cupofta3hyung hello,,Twitter Web App,cupofta3hyung hello
2408,방탄⁷ ⟭⟬ 💜,at bts concert 24/7,"♡  ᴡᴇ ᴡᴇʀᴇ ᴏɴʟʏ ꜱᴇᴠᴇɴ ʙᴜᴛ ᴡᴇ ʜᴀᴠᴇ ʏᴏᴜ ᴀʟʟ ɴᴏᴡ   
ꜱʜᴇ/ʜᴇʀ • ‘95 ʟɪɴᴇʀ • ᴏᴛ7 • ʙᴀɴɢᴛᴀɴ ᴄʟᴏᴡɴ 24/7 • 🇫🇮🏳️‍🌈💜
ᴍʏ ꜱᴏᴜʟᴍᴀᴛᴇ @yooniessunshine",False,2022-03-14 06:47:59,Good morning lovely moots 💗 have a great Monday and start of the week 🥺💜 https://t.co/9MbnEvXhnD,,Twitter for Android,Good morning lovely moot great Monday start week http //t.co/9MbnEvXhnD
2409,the rat king 🗿,somewhere idk,the king of all rats himself,False,2022-03-14 06:47:59,"@mgr_quotes_bot TYPICAL POLITICIAN
BIG COCK
BUT NO CUM",,Twitter Web App,mgr_quotes_bot TYPICAL POLITICIAN COCK
2410,BoraKmart✨ll ONHANDS ALBUMS!,Masterlist👇🏻,"Hello welcome to Bora_Kmart!🥰
Open hours:8:00AM to 8:00PM Handled by Owner:🎀 Admins:🌜,🌼
#BK_Onhand #BK_Lapags #BK_Feedbacks",False,2022-03-14 06:47:59,Actives?🙈,,Twitter for Android,Actives
2411,TheKingOfCarp,,the fried ceiling fan,False,2022-03-14 06:47:59,@DestinyBulletn I want him to step on me so bad 🤤🤤🤤🤤🤤🤤🤤🤤🤤😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩,,Twitter for Android,DestinyBulletn want step 🤤🤤🤤🤤🤤🤤🤤🤤🤤😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩
2412,🇮🇳Mohini🇮🇳,,,False,2022-03-14 06:47:59,"@BiharKaLall He did not endorse it.. He just posted an appreciation tweet as a afterthought possibly for promotion of own movie
Bloody hypocrites",,Twitter for Android,BiharKaLall endorse it.. posted appreciation tweet afterthought possibly promotion movie Bloody hypocrite
2413,Supergirl RP 🔞,Your dreams and fantasies,"Mother to @_starlight__1 and @kiraztheesuperg, bestfriend to @PrettyPurpleBat",False,2022-03-14 06:47:59,"@FlyingBlueRobin ""Maybe~""",,Twitter for Android,FlyingBlueRobin Maybe~
2414,Mrs. Norman,,"Wife, Mom, Progressive! Do not come for me unless I send for you! #BLM!",False,2022-03-14 06:47:59,Ben #90DayFiance 😩🤣 This show is a zoo but I’m here for it. 🙄🤣 https://t.co/JjithlvhZh,['90DayFiance'],Twitter for iPhone,90DayFiance This show http //t.co/JjithlvhZh
2415,Casebook Generator,Britain,The Case of the Adjective Noun,False,2022-03-14 06:47:59,The Matter of the Infinite Operas,,"Cheap Bots, Done Quick!",Matter Infinite Operas
2416,iDesign & PRiNTS,Lagos Nigeria,"We're passionate about your printing services - Graphic design, UI/UX, Branding, Customized Items,  T-shirts and more",False,2022-03-14 06:47:59,"@Postsubman Is nemesis a joke to her??
Is not necessary if the woman curse her, nemesis will find is way. She should find God for forgiveness. Silence self na war",,Twitter for Android,Postsubman nemesis joke necessary woman curse nemesis find find forgiveness Silence self
2417,Hutch Wreckz,Righteous Side of Hell,"I love screaming tidbits of wisdom into the void. 
Other than that,  just another dummy with access to social media.
He/Him/Dirty Ol'Man with an Effiminate side",False,2022-03-14 06:47:59,"@BlkHistStudies Black communities buried under lakes...

https://t.co/c8jBfKFdwE",,Twitter for Android,BlkHistStudies Black community buried lake http //t.co/c8jBfKFdwE
2418,CRICKET EXPERT AMIT,INDIA ,"CRICKET EXPERT , ANALYST , FANTASY CHAMPION 👑

👇👇 JOIN TELEGRAM 👇👇",False,2022-03-14 06:47:59,"🏆 Finals week of ECLT10 🏆

It's gonna be Interesting ....
But weather is not promising 
🌧️ 🚣

@EuropeanCricket #ECLT10 #DREAM11 https://t.co/WqODxubQJX",,Twitter for Android,Finals week ECLT10 Interesting weather promising EuropeanCricket ECLT10 DREAM11 http //t.co/WqODxubQJX
2419,whosadirtybird ::::✨🇦🇺✨,BFE ,✨The world as we have created it is a process of our thinking✨,False,2022-03-14 06:47:59,"🏆 Finals week of ECLT10 🏆

It's gonna be Interesting ....
But weather is not promising 
🌧️ 🚣

@EuropeanCricket #ECLT10 #DREAM11 https://t.co/WqODxubQJX",,Twitter for iPhone,Finals week ECLT10 Interesting weather promising EuropeanCricket ECLT10 DREAM11 http //t.co/WqODxubQJX
2420,Emmanuelhills 🇳🇬🇳🇬,"Enugu, Nigeria",Frontend Dev 👨🏻‍💻 || UI/UX Designer👨‍🎨 || Food Freak 🍜 || Methodist ⛪ || PRO @MCFNational,False,2022-03-14 06:47:59,"@Ayam_joshman @DamifeBHF Exactly 😂😂😂. That how I went to read one Saturday and two individuals sitting behind brought up a topic and were understanding it upside down, I wanted to mind my business but at that moment the Holy Spirit reminded me that it's my business. Naso Discussion started.",,Twitter for Android,Ayam_joshman DamifeBHF Exactly That went read Saturday individual sitting behind brought topic understanding upside wanted mind business moment Holy Spirit reminded business Naso Discussion started
2421,RT Honourable Lady Brenda Powell of Carbis,St Ives,,False,2022-03-14 06:47:59,@spudjump Not moving on until he's gone #JohnsonOut49,['JohnsonOut49'],Twitter for Android,spudjump moving gone JohnsonOut49
2422,Wuod Abok,,Just Me,False,2022-03-14 06:47:59,@thedutchwaylife @OlgaNYC1211 Very helpful Mr. McCarthy,,Twitter Web App,thedutchwaylife OlgaNYC1211 Very helpful McCarthy
2423,Fugazi Surfer,moon,"$STRONG #NodeArmy
#AlphaGirlsClub #MixMob",False,2022-03-14 06:47:59,"@koviebarger @Strongblock_io @WithoutTheRope How long you have been in crypto?🤔
https://t.co/pOZcQHJmiE",,Twitter Web App,koviebarger Strongblock_io WithoutTheRope long crypto http //t.co/pOZcQHJmiE
2424,Manya Hillz,"Kiboga, Uganda",Sensitive,False,2022-03-14 06:47:59,@LacazetteAlex Just sign the contract,,Twitter for Android,LacazetteAlex Just sign contract
2425,Plan©️,,,False,2022-03-14 06:47:59,@ChinTheChartist @TheRealPlanC Send a DM  https://t.co/VQ87tM0kVV,,Twitter for Android,ChinTheChartist TheRealPlanC Send http //t.co/VQ87tM0kVV
2426,Jesus pero no Cristo,"Los Angeles, CA","If you have STRAIGHT WHITE MEN CONFIDENCE, DONT follow ME | 🌈💗💜💙🦋| Bi & Loud",False,2022-03-14 06:47:59,"@brebesita is guna get a frog for her bday 😌✌🏽

Let’s see how much she likes them 🤢",,Twitter for iPhone,brebesita guna frog bday much like
2427,Ayanda ฿abes🌼,"Pretoria, South Africa",Isaiah 60:22 🥺❤️|| Caring. Hardworking. God-fearing. Enthusiastic. Goal driven,False,2022-03-14 06:47:59,@Afributter True,,Twitter for Android,Afributter True
2428,Kacchany,,Ghost hug! U can't feel it but itz there,False,2022-03-14 06:47:59,@thomasringthigh @CH0NGYUM Happy birthday jean i I hope you have a great day HEHE🎉🤗,,Twitter for Android,thomasringthigh CH0NGYUM Happy birthday jean hope great HEHE🎉🤗
2429,America the........,"Minnesota & Washington, USA","Stranger in a strange land.... Be kind.
Life-try to figure it out early.
❤TGA survivor-",False,2022-03-14 06:47:59,"@muchado33 Enjoy your posts, u have a great sense of humor... 🙂",,Twitter for Android,muchado33 Enjoy post great sense humor
2430,Eli Francovich,Spokane Wash.,"Spokesman Review outdoors writer/editor/photographer/intern. Covering recreation, the environment, conservation and wildlife. Contact @ elif@spokesman.com",False,2022-03-14 06:47:59,"""Your Pulitzer-winning feature would be wrapped around a fish the next day, but people clip and treasure obituaries. Obituaries are forever. It’s these most-boring jobs where the attention to accuracy is paramount."" @chuckpalahniuk 
https://t.co/pz9oszKaDB",,Twitter Web App,Your Pulitzer-winning feature would wrapped around fish next people clip treasure obituary Obituaries forever most-boring job attention accuracy paramount chuckpalahniuk http //t.co/pz9oszKaDB
2431,Craig,"Fence, England","Electrician,dad,grandad and football supporterMUFC🇾🇪",False,2022-03-14 06:47:59,"@GazethM 
Morning Gareth👍",,Twitter for iPad,GazethM Morning Gareth👍
2432,Anne-Cecile Ville 🇪🇺 🇺🇦,"Barcelona, Spain","Screenwriter  |  Filmmaker (@conundrumpenis 🍆)  |  Thriller author (You Pull Me In)  | Host, Venus Filmmakers   #WRACLIST20/21",False,2022-03-14 06:47:59,@IanRanen Or I make a cup of tea and I have to hear it in the microwave twice because I forgot to drink it!,,Twitter for Android,IanRanen make hear microwave twice forgot drink
2433,Chandrasekar. T,,Jolly type,False,2022-03-14 06:47:59,@apmbjp @annamalai_k @BJP4TamilNadu @BJP4India Yousters are like our idealogy.,,Twitter for Android,apmbjp annamalai_k BJP4TamilNadu BJP4India Yousters like idealogy
2434,bread luver ᥫ᭡, hyunsung + hyunlix,"stranded between ncity and stayville
#레이 ˚* ੈ✩ ‘05! she/her! ˚* ੈ✩",False,2022-03-14 06:47:59,CUTIEEEE https://t.co/UXRO7DRANP,,Twitter Web App,CUTIEEEE http //t.co/UXRO7DRANP
2435,Fake Fake Cliff,,Not Cliff. Not Fake Cliff.,False,2022-03-14 06:47:59,"To give the bikes bear in the woods or not to give the bikes bear in the woods, that is the question.",,"Cheap Bots, Done Quick!",give bike bear wood give bike bear wood question
2436,LiyahD🧚🏾‍♂️,"Warner Robins, GA",IG: @therealliyahd,False,2022-03-14 06:47:59,@BigDayMill Send them !!,,Twitter for iPhone,BigDayMill Send
2437,lynne,she/her | 18,#MJ: I really hate magic.,False,2022-03-14 06:47:59,@chalametsilvers ADELENE SKSHSK its a debate on whether there are more wheels or doors in the world😭,,Twitter for iPhone,chalametsilvers ADELENE SKSHSK debate whether wheel door world😭
2438,pri,Reverie,"Summertime and butterflies, all belong to your creation..
Ot5+solo, No stunts, Swiftie
Love reading
I follow back :)",False,2022-03-14 06:47:59,@adoreuuuuuo This is so good!!,,Twitter Web App,adoreuuuuuo This good
2439,Alexander,Nigeria,MENTALLY IN TUNISIA. I DO ALL! FC!,False,2022-03-14 06:47:59,@__JAYNETH @_shelovesOT you de hear?,,Twitter Web App,__JAYNETH _shelovesOT hear
2440,fishiee,Tx/Louisiana ,#WileyCollege #su22 Instagram interceptliving sc fishieeeeeee1,False,2022-03-14 06:47:59,Now I’m in my feelings frfr 😭,,Twitter for iPhone,feeling frfr
